fit_time,score_time,test_roc_auc,test_average_precision,test_f1,test_accuracy
18.092375993728638,0.16384410858154297,0.7941683749204779,0.5582464341051809,0.5505124450951684,0.8103767757875232
18.634042024612427,0.15637516975402832,0.7960085766122382,0.5379535517020955,0.5509893455098934,0.8177887584928969
19.5970938205719,0.12134194374084473,0.7938008058245565,0.5418472664757747,0.5416036308623298,0.8128474366893144
19.429781913757324,0.11358094215393066,0.7955561838787963,0.5489391804133781,0.5274074074074074,0.8029647930821495
19.775378942489624,0.07797718048095703,0.7831631688409907,0.5191191678209361,0.5261538461538462,0.8096415327564895
